,GSM1377859,GSM1377860,GSM1377861,GSM1377862,GSM1377863,GSM1377864,GSM1377865,GSM1377866,GSM1377867,GSM1377868,GSM1377869,GSM1377870,GSM1377871,GSM1377872,GSM1377873,GSM1377874,GSM1377875,GSM1377876,GSM1377877,GSM1377878,GSM1377879,GSM1377880,GSM1377881,GSM1377882,GSM1377883,GSM1377884,GSM1377885,GSM1377886,GSM1377887,GSM1377888,GSM1377889,GSM1377890,GSM1377891,GSM1377892,GSM1377893,GSM1377894,GSM1377895,GSM1377896,GSM1377897,GSM1377898,GSM1377899,GSM1377900,GSM1377901,GSM1377902,GSM1377903,GSM1377904,GSM1377905,GSM1377906,GSM1377907
ENSMUSG00000046435,0,0,0,0,0,0,0,0,0,0.037299737,1.192534002,1.127192297,1.14088498,0.292402289,1.757839967,1.656982189,1.942175286,1.907590846,1.678705895,1.86131691,1.953686256,1.667454821,1.777571805,1.891427058,0.207434541,1.79182183,0.328249092,0,0.294897661,0,0.068388114,0.038268531,0.07836908,0,1.0286542,0,0,0,0,0,0,0,0,0,0,0.111543437,0,0.067561068,0
ENSMUSG00000021125,2.272730188,2.313217401,2.150037648,2.267638637,2.319181039,2.329300228,0.174640902,2.309668486,2.310895016,1.807137758,1.906295706,1.761457975,1.759417014,1.789259102,1.835727342,2.097208705,2.052582373,2.056184239,1.964434539,2.271662743,2.224398377,2.079582783,2.168512215,2.223441424,2.182719864,1.738733798,1.796109959,1.94639085,1.963415685,0.18483532,1.469325606,1.462474367,1.229323408,1.64143643,1.764330089,1.450480055,1.61657423,0.62045671,1.118529258,1.618893885,0,0.099101656,1.153702086,3.37E-07,1.699606214,1.477115464,0,0.053449933,0
ENSMUSG00000062646,1.980425183,1.999047417,1.67666618,1.956799716,2.026071351,1.889661318,1.467621423,1.895921201,1.619776598,1.458684675,0.548647338,0.332309162,0.023391412,1.027544487,1.750550048,1.54869031,1.492402752,1.518311222,1.502724742,1.588982807,2.051368651,1.762593797,0.582731344,2.083373602,0.242418676,0.29275301,0.579347941,0.395366587,1.333819943,0.146060715,0.397754091,0.425057931,0.211671473,0.14974303,0.043111848,0.10417186,0.035233761,0,1.591286152,0,0.032410145,0.069123593,0.048346621,0.269495198,1.386745026,1.525781834,1.07130379,0.324144529,0.069645901
ENSMUSG00000086591,0,0,0,0,0,0,0,0,0,1.167352786,1.615796497,0,0,0,1.21512446,0,0,1.089830957,1.367912877,1.001865192,0,1.780290663,0,0,2.147552664,0,1.235101518,1.695085728,1.919892024,0.959411578,1.271021014,0.782390918,1.0386591,1.209900883,1.246606895,0.062068047,0,0,1.560029837,1.72308279,1.619315641,1.491251005,0.272438293,0.50609896,1.397891365,1.868122266,1.826251078,1.841934811,1.649781582
ENSMUSG00000070617,1.725645423,1.683656605,1.570923365,1.946315667,1.792419708,1.805447842,1.144820083,1.983720081,1.899080916,0.694380536,1.35224814,0.141931777,0.025412418,1.095312349,0,1.502675607,1.205242268,1.09872331,1.135641416,0.95801649,1.339005987,1.28563156,1.500804365,1.761159254,1.619074539,1.486166847,1.207774353,0,1.473361408,0,0,0,0,0,1.172407338,0.048325639,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045378,2.401894873,2.307789034,2.292280444,2.2328437,2.356521091,2.338265203,0.305379318,2.306491507,2.355328897,2.081051916,2.043075274,1.952514444,2.022358252,1.88112206,2.026872233,1.470976146,1.82422349,2.016598828,1.977686574,1.774608194,2.121425235,1.995039496,1.796940485,2.351661052,2.176826042,2.27714832,2.024444617,2.077647653,2.129390164,0,0,0,0,0.726373437,1.703393705,1.367087433,1.294728487,1.513734183,1.831999595,0.509002136,0.729430471,0.642988523,1.865458139,0.988629401,0.799261956,0.417589593,1.079669553,0.539948831,1.784760608
ENSMUSG00000058022,1.92746019,1.844013432,2.037757073,1.93226367,2.039267346,1.87395443,0.270804333,1.836237375,2.012951054,0.329967073,0,0,0,0.353444961,0,0.950401369,0,0.60379046,0.895895261,0.077006873,1.28407187,1.082792549,1.013556377,0,0,0,0.823774089,1.650743542,1.040283028,1.790857042,1.439399017,1.805232995,1.599520645,1.931401419,1.449120325,1.396134809,1.652823405,1.956070895,1.277957427,1.882801078,1.821670711,1.884347816,1.987620242,1.27093724,1.994663306,2.155175045,2.060531644,1.934234259,1.694825361
ENSMUSG00000091358,1.782251121,1.914815282,1.843736566,1.911665676,1.9055498,1.773076664,0,1.933652268,1.687399635,0,1.200114199,0,0,0,0.607848391,0.376235592,0.835247809,0,1.055206262,0.162886871,0,1.333606453,1.434449137,0,1.769212588,1.640065826,0.138129578,0,1.265489987,0,0,0,0,0.894051195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000068329,1.677376971,1.897655127,1.987183447,2.031428664,1.809988411,1.726288619,0,1.548961548,1.706292665,0.15846261,0,1.07E-09,1.212579092,1.013253189,1.233432725,0.202234041,1.170736832,0,1.321125979,1.269258364,1.84462937,0.095821524,0,0,0,2.007585634,3.64E-09,0.032769287,0.073171565,1.21754711,1.63977725,1.427831654,1.128046908,0.079435957,1.314139096,1.392554509,0.330314321,0.161241889,0.862439691,0.134811505,1.619685905,1.20E-08,0,1.30E-09,0.043852891,0.183950512,9.86E-09,0.292882466,1.467128415
ENSMUSG00000092515,1.932029603,1.899306046,1.936211541,1.865519703,1.848519794,1.954312956,0.067393015,1.934769043,1.855557314,0,0,0.105557188,0,1.22823092,0.180239454,1.537201833,0.094564057,0.242041752,0.058560392,0.482554889,0.064572912,1.639155662,0,0,0.162632502,0,0.042011706,0.048629776,1.53580535,0,0.061409877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027523,2.007355114,1.906822945,2.046495164,2.064869625,2.098868601,2.060539199,1.684881252,2.170044514,2.040535094,1.090113382,0.143673865,0.128691931,0.546577208,1.226654028,1.28308629,1.708036579,1.45778504,1.433862601,1.391776399,1.783028395,1.889443456,0.606037233,1.794117728,0.309764267,1.44170456,1.160768562,0.411720693,0,0.487563974,0.492304909,1.295452739,1.25819654,0.901870079,9.29E-06,0,0.250887715,0.000305295,0.011575476,0,0.748396593,1.206404865,0,0.225287825,1.376732035,0.159135692,0.074549128,1.195858157,1.20E-05,0.22446702
ENSMUSG00000030946,1.813721728,1.814877266,1.965127822,1.930497191,1.941611299,1.805241835,1.760798558,1.870270436,1.678052879,1.062476688,0.708035729,0.399749846,1.5479629,1.358384147,0.045366406,0.25407534,1.588929095,1.2018885,1.347361244,1.443488293,1.3728936,0.206217168,0,0,0,0,0.111027151,0,0,1.063213226,0.085269523,0.634887188,1.149705496,1.381908906,1.117635817,0.168873277,1.527597682,0,0,0,0,0,0,0.189744584,0,0,0,0,0
ENSMUSG00000017969,0.678831468,1.120346854,0.078522429,1.133746426,1.293671866,0.794707578,0,0,0,1.440731237,0,0,1.061188505,0,1.093691284,0,0.175639358,0.73216127,1.269547967,0,0.612990362,0.617680622,0,0,0,0,0,0,1.243816599,1.825198849,1.646339999,1.864217893,1.800921121,1.680259347,1.697226727,1.811827601,1.764712502,0.454928663,1.499051668,1.568339033,1.647846362,1.876948365,1.86194581,1.765454707,1.675143845,1.93038454,1.78501931,1.812692813,1.768624044
ENSMUSG00000082365,1.813438869,1.650994855,1.794141449,1.630437029,1.537232086,1.747776027,1.836277898,1.742759685,1.483709938,0,0,0,0,0.727985897,1.083996832,1.486315691,1.118344102,0,1.177221847,1.395219772,1.865513784,0,0,1.904735556,0,0.522669799,0.858349484,1.432837861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034762,2.005828038,1.874812196,2.216184383,2.098993097,2.10028092,2.022283995,0.037842186,1.853091357,1.961265859,0.232917372,0.89028238,0.897258059,1.356251555,0.30993662,1.285431278,1.007165057,1.150894533,1.406252258,0.962687481,0.297242111,0.043822269,0.821130158,0.994060989,0,1.42280316,0,0,0.283457954,0.170232077,0,0.587599852,0.306062428,0.182775749,0,0.452602081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113712447
ENSMUSG00000030844,1.844461021,1.814950424,1.988193621,1.837911514,1.770693723,1.887571168,1.199458966,1.849637428,1.833767181,0.238265705,1.385515116,0,0,0,0,0,0,0,0,0,1.816374552,0.265776696,1.870356493,0,0,0.237434397,0.079252899,0.94257103,0,0,0,0.418689,0,0,0,0,0,0.150725133,0,0,0,0,0,0,0,0,0.115595203,0,0
ENSMUSG00000019558,0,0,0,0,0.039541375,0,0,0,0,0.117304115,0,0.622591146,0.109196051,0.464319612,0.38562772,0.054451792,0.987680116,0.154015355,0.044045999,0.722594439,0,1.621632156,0,0,0,0.687106947,0,0.917651475,0.070732551,1.83014324,1.475419835,1.912451104,1.771633039,1.740519007,1.813860422,1.833425073,1.699439657,1.675509802,1.700977012,1.586269906,0.680560309,1.698745851,1.646529193,1.294624924,1.82422349,1.662210843,1.009904501,1.623754639,1.007129599
ENSMUSG00000081044,1.938039134,2.076884279,1.869471689,1.895112462,1.942590857,2.007355114,1.063179433,1.844012188,2.079231911,0.408185675,1.14839286,0.501745097,0.975466275,0.152764278,1.183002065,1.764861045,1.562567632,0.875253469,0.777376067,1.624939745,1.682576448,1.213594781,1.695345062,1.046994336,0.861543969,1.336097337,1.256775456,0.022283458,0.210890245,0,0.299595979,0,0.159755427,0,0,0,0,0,0,0,0.199202361,0,1.106592018,0,0,0,0.263776393,0,0.650596956
ENSMUSG00000032059,1.813102401,1.588567487,1.365218339,1.628277532,1.499746176,1.643580972,0,1.545402379,1.754537916,0,0.026511897,1.642579262,0,1.491742585,0,0,0.728958937,0,1.516203412,0,0.120231625,1.305452406,0.102932549,0,1.886471548,0.419712938,0.071966282,0,1.822228249,0,0,0.032437552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038276723,1.763667538,1.688556852,0.241414728
ENSMUSG00000026565,2.099425099,1.977503659,1.995761955,2.04361767,1.976936591,2.16543427,0.147879051,1.906667371,2.074256762,1.392718052,0.015778212,0.573043428,0.673697179,1.326350201,0.735451183,0.058737208,0.758090951,0.060894928,0.437090695,0.329438561,2.229405362,0.678518379,0.025905188,0.067015403,0.013706882,1.288584545,1.291555317,0.488888996,0.014302203,0.53866169,0.246349112,1.298783234,0.884284329,0.490527328,1.559802525,0.143807055,0.25708215,0.124126498,0.014596387,1.294419928,0.059731499,0.122044749,0.013742396,0.0611372,0.05359583,0.707468829,1.59417369,0.079858218,0.688150975
ENSMUSG00000022940,1.995051795,1.930640894,2.065445261,1.969750824,2.012837225,1.969432687,0.221932213,1.953059619,2.033170343,1.153326961,1.229182513,0.158134729,0,0,1.266640861,1.308696709,1.281424284,1.495709421,0.909634644,1.366329551,1.956784365,1.800224782,1.564565467,2.00029522,1.67733589,0.199502039,0.769927232,1.611715875,1.901201592,1.242901535,1.119404369,0.139383141,0.149989379,1.106578427,0.5936327,1.090920807,0,0,0.161212827,0,0,1.07107155,1.370216921,0,0.124402486,0.352188309,0.218794062,0.135390924,0.392812984
ENSMUSG00000056383,2.263423011,2.302908593,1.916443947,2.269844376,2.351682309,2.374141376,2.039576701,2.34918619,2.497341617,1.939402427,1.873449069,1.533947367,1.671835354,1.705855163,1.746855959,1.966128586,1.939946847,1.933049736,1.914096052,2.102680628,1.991380267,1.83548447,1.974877212,1.957039988,1.803971682,1.737791175,1.754288693,1.915516968,2.046713622,0.559469718,1.421595702,1.336701831,0.704287821,0.843814978,1.321076218,0.75954547,1.574229261,1.482729271,1.575371457,0.178300532,1.684722414,0.034977356,0,0,0,0.547604891,0.028268198,0,0.816925024
ENSMUSG00000025732,1.417999501,1.70491458,1.522068465,1.484197305,1.517877825,1.231286047,0,1.677289327,0.543481972,0.418082431,0,1.283986059,1.180994169,1.403468847,1.143408299,0.108240873,0,1.061214909,1.10826389,1.381847617,0,0,0,0,1.820225769,0.61409535,1.92804797,1.664614714,1.511962195,2.217339155,2.073289341,2.028306854,2.11679696,1.983276185,2.110367456,2.017625914,2.121563127,1.884777244,2.024526714,1.927270248,2.139394168,1.898301099,2.161547673,1.857009672,2.059442238,2.081944682,2.120741694,2.15665211,2.125318578
ENSMUSG00000024277,2.027423003,2.006893708,1.676305772,2.005416478,2.017842711,2.071447496,2.030684711,2.034275424,1.910359159,0.729643384,0.671378366,0,1.073582727,0.340519465,1.227225766,1.392246601,0.94201798,0.031806984,0.619284336,1.297944254,1.39248239,0.077764949,1.105568087,0,0,0.690708068,0.714115913,0.738069096,0.192765043,0.250852617,0,0,0,0,0,0.128750375,0,0.042932487,0,0,0,0,0.041183344,0.750199728,0.536332399,0.024505165,0.030473989,0,0
ENSMUSG00000037447,1.110885872,0.567892913,0.033703946,0.606159861,0,0.675875452,0,0.923788877,0,1.395438229,1.808032626,1.926609939,1.645539179,1.181068596,1.898692828,2.094830854,1.475854164,1.397190639,1.686070245,2.241088038,2.14502228,2.209158318,1.572382455,2.086769014,0.622402625,0.239451393,0.502752036,2.038751265,1.003639728,1.383644845,1.323534661,1.382704881,1.485833534,0.821696247,0.028892829,0.287228486,0.263674408,1.819236531,1.891332806,2.125975462,0.48320061,1.207079365,0.080681311,0,0.864325932,0,0.290093181,1.72009643,0
ENSMUSG00000092741,0,2.454195218,2.471112674,2.747824153,0,0,0,2.548298495,0,0,0,2.120892955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027695,2.498026446,2.409667734,2.368342679,2.405839635,2.357702399,2.523330177,2.45338562,2.469955964,2.681908452,1.707275437,1.779662857,1.503511501,1.764419747,1.257553787,1.821087541,1.980453804,1.844579058,1.617938201,1.838763482,2.125103737,2.254857314,1.238936372,2.012723366,1.873095548,1.542663625,1.875860209,2.027891628,1.685723829,1.6428304,0.889347651,0.11094508,0.800952029,0.375670928,0.207882273,0.178650097,0.581871185,0.737503537,1.362307138,0.680045282,1.82718246,0.586289047,1.535087686,0.40718008,0.694619237,0.66550313,0.945662054,0.200059406,0.643718107,0.746645873
ENSMUSG00000032181,1.917203972,1.949084429,1.897101772,1.983034649,1.956166509,1.972948555,0.037385975,1.86145316,1.991752671,0.664649496,1.599695346,0,1.152609359,1.160546559,0.068227804,1.408467232,1.246781617,1.165460974,1.235192496,1.159771661,1.693081181,1.390560676,0.621803374,1.819618944,0.197170523,0,1.285865481,0.027526837,1.117311077,0,0.680519528,0.046371062,0.435044452,0,0.702263335,0,0,0,0.895546849,0,0,0,0,0,0,0,1.185910285,0.574523189,0.043561497
ENSMUSG00000074060,2.302021227,2.335886968,2.178559709,2.303198218,2.412460547,2.468066573,2.019706032,2.386015354,2.551619535,1.624817155,1.685887673,1.311340555,1.713977486,1.298687184,1.253114984,1.37144655,1.16868601,1.544440137,1.719167152,1.618984743,1.829887587,1.821982942,1.811074743,1.836576642,1.977817768,2.025170639,1.73850785,1.798086179,1.771175772,0,0.139242599,1.278856448,1.228823666,0.956060324,0.665652273,0,1.344981414,0.120752876,0.166541708,1.617372584,1.444083849,0,1.373430638,1.17424012,0.047251497,1.505357576,0.999883593,0.05032097,0.051170666
ENSMUSG00000069835,0,0.620193332,0,0,0,0,0,0,0,1.848649656,1.870245259,1.874043243,1.596133968,1.546543897,1.800498502,1.615848038,1.427551021,0.714842562,1.551006938,0.166731677,1.720067471,1.861196163,2.004764042,1.644318428,0.805305076,1.713839854,1.808217052,1.857653876,2.043939643,1.767077909,1.874669063,1.685463164,1.448109334,2.037003951,1.858053309,2.070876077,2.00836167,2.040851454,1.507563096,2.105309171,1.465219217,2.16617248,1.83069771,1.748932669,0.160298622,1.809235725,2.06975687,1.987441911,1.68885301
ENSMUSG00000087547,0,0,0,0,0.947811482,0,1.655639698,0,1.300428081,0.180757924,0,1.030274183,1.548745553,1.481790784,1.571062148,1.438053195,1.26548763,1.35602777,1.041313715,0.469985398,0.265684367,0.697845464,1.836582337,1.850964642,0,0.169553061,1.534043884,0,2.008889605,1.754681575,1.602843186,0.170946363,1.61311316,2.151602719,2.045815682,2.052628543,1.972228766,0.340761292,1.829824614,1.852668432,1.492103563,1.323392372,1.774413307,1.413266227,1.783448332,1.722740838,1.970415688,1.637915809,1.863996386
ENSMUSG00000031919,0,0,0,0,0,0,0.190568674,0,0,1.994935373,1.80141949,1.881156892,1.947028649,1.942714757,1.903768585,1.82740417,1.901830337,2.038178889,2.002242975,2.022250988,1.921720282,2.024994373,2.191481755,2.274557309,2.147379481,2.135552426,1.78696355,1.915244137,2.192525639,1.469144282,1.510901414,1.310442645,1.690559317,1.916752851,2.065407905,1.588926857,1.861653273,1.972883841,1.94142546,1.959425883,1.897987022,1.743722156,1.827209615,1.921893951,1.863540548,1.888814459,1.982444012,1.943111,1.803556801
ENSMUSG00000083429,0,0,0,0,0,0,0,0,0,0,1.035362487,0,0,0,0,0,0,1.854611459,0,0,0,0,0,0,0,1.197222648,0,0,0,1.176189688,1.502377952,1.526747529,1.115627151,1.656520786,1.725587423,1.38603678,1.61518068,1.636818757,1.163328379,1.419855007,1.591727791,1.76961878,1.462372539,1.108294351,0,1.630325137,1.668288982,1.695768776,1.381106052
ENSMUSG00000060630,1.941934589,1.885054618,1.88720475,1.939736845,1.782863743,2.011574672,0.040089705,1.909420692,2.027215017,1.271644155,1.339538888,0.009942492,1.262161464,0.014330567,0.992716955,1.280664856,1.049423488,0,0.937134581,0.869415376,0.109748587,0,0.010972168,0.210610092,0,0,0.672294632,0,1.158627813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028523,1.912961375,1.695886887,1.864222049,1.868518657,1.689250239,1.752311251,1.814706959,1.719083403,1.803469407,1.142896056,1.463288138,0.381710586,0.101739859,0,0,1.371507478,1.288559964,0.620288084,1.008697239,1.377836044,1.435133758,0.167991002,0,1.676957763,1.518727087,0,0.2610665,0,0.092269628,0,0,0,0,0,0.461491023,1.069882602,0,0,0,0,0,0.326720819,0,0,0,0,0,0,0
ENSMUSG00000071657,2.447334815,2.389832083,2.324617823,2.368007805,2.509142013,2.573727735,1.879265663,2.461363445,2.611848588,1.89231893,1.788288599,1.642237916,1.510418993,1.731348588,1.561067975,1.827293653,1.898700505,1.930366187,1.904242052,2.114300663,1.834791889,1.92407812,1.984467453,1.582078142,1.690165944,0.982833642,1.471001106,1.973192993,1.756575257,0.233009825,1.379247487,0.366927007,1.216986194,0.204472975,0.411129586,0.869943614,0.117916291,0.230635628,0.139850447,1.547534731,1.570127126,0.213710557,1.343918418,0.855344676,1.442420187,0.368729324,0.024720033,1.537733487,1.027458881
ENSMUSG00000026489,0.972972126,0,0,0,0.006842667,0.995368394,1.876527281,0.81413701,0,0.317536852,0.232405729,0.011500452,0,1.344608385,1.542774404,0.247616115,0.533337292,0.086243766,0.794431578,0,0,0,0.01826024,0,0,0.326941811,1.806552358,0.047529527,0.056635429,2.037780961,1.644335174,1.720280062,1.790467431,0,0,0,0,2.132723842,1.737058993,1.646453721,1.946029064,0,0,0,0,0,0.018193651,0,0
ENSMUSG00000040990,1.729806035,1.802694382,1.746952409,1.929367829,1.86880837,1.828300843,0.698478974,1.861107075,1.756506789,1.473139395,1.788754344,1.198299609,1.679247054,1.341149518,1.821299931,1.643633266,1.448070641,1.677692708,1.38882738,1.822111827,1.913248372,1.885539312,1.900756453,1.923820967,1.854466367,1.754608223,1.415302285,1.11843669,1.140030119,0,0.021499233,0,1.033554426,1.396216788,1.515423427,0.199172986,1.044880634,0,0,0,1.265416925,0.042548737,0.169170795,0,0.731159093,0,0,0,0
ENSMUSG00000069208,0.781190784,0,0,1.111286043,1.157335862,0,0,0.934378246,0.706284125,0,0,0.811707017,0,1.214409336,0.12699848,0,0.061381599,1.241185248,1.077175247,0,0,0,0,0,0,1.736156578,0.046055184,1.469786682,1.631380853,2.116381905,1.892810598,1.853333105,1.985154225,1.314311828,1.733389083,0.839667185,1.317668532,1.670082498,1.17842726,1.907334492,1.742342501,1.839836146,0.594056478,1.67297019,1.614365618,1.69921835,1.650437695,1.678293435,1.319919729
ENSMUSG00000003062,2.259839862,2.172024655,2.202766133,2.20918783,2.340396518,2.359275659,0.124276911,2.244697601,2.38592071,1.188168859,1.163456571,0.448911827,0.892229881,0.064984813,0.91059506,0.228552797,1.808592417,1.282320698,1.291337765,1.13927443,1.973146796,0.08538121,1.645493991,1.509168907,1.529195433,2.053934658,0.042361659,0,1.651588114,1.481783624,1.546431608,1.244041969,1.811263247,0,0.811655423,1.143320886,1.213677102,1.384426896,1.593689153,0,0.137749924,0,1.412018468,1.291042341,1.119803362,0.15041593,1.365508576,1.113217809,0.946386919
ENSMUSG00000002992,0,0,0,0,0,0,0,0,0,1.701898545,0.765128144,1.631717653,1.439883504,1.536490263,1.288689558,0,1.537939925,0.714085715,1.556012875,1.624050961,0,1.772976323,0.562687714,0,0,0,0,1.578662127,2.067654733,1.54865225,0.504285959,1.600478455,1.657235656,1.334510045,1.549629715,0.731906916,1.408901082,0,0.331315925,1.721353005,0,1.711169233,1.22009239,1.675170454,1.512672392,0.192351925,1.695520201,1.700828278,1.512452248
ENSMUSG00000053030,0.192053132,0,0,0.332731257,0.588690669,0.913949416,0,0,0.650817301,1.643100163,1.896390617,1.523607314,1.646040846,1.515640745,0,1.587203431,1.445462529,0,0.90970576,0.565876141,0,1.638898399,1.98009886,0,1.725799779,2.234942259,1.808783351,1.479095695,1.377269815,1.908820529,1.667651842,1.951513824,1.845775012,1.611561878,1.806433691,1.879236414,1.766856582,1.377093059,2.128693223,1.787619144,1.971292088,2.053547075,2.053113032,2.03507335,1.871581108,1.959907209,1.719547552,2.062224625,1.991567616
ENSMUSG00000092284,2.034993223,2.074651904,1.882853976,2.067937092,2.121868304,2.16265699,0.510109157,2.128586647,2.105401172,1.606703741,1.249611658,1.532293094,0.389236984,1.174635383,1.399162996,1.63371886,1.544445096,1.255330407,1.644937594,1.835875028,1.481068372,1.466434592,1.147135051,0.972996621,1.467871414,0,1.239742309,1.477631974,0.821937136,1.007053119,0.299395061,0.719818352,0.694462165,0,0.628287753,0.088752172,0.805116007,0,0,0.091865597,1.271100119,0,0,0,0.695439646,0,0,0,0
